masked_user,department,role,risk_type,severity,description,evidence,severity_score
user_8082,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-12 13:45:46,1
user_8084,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-04 15:04:50,1
user_8091,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-01 18:19:49,1
user_8094,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-17 15:39:24,1
user_8096,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-10 15:43:29,1
user_8098,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-12 13:01:54,1
user_8099,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-17 17:32:45,1
user_8101,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-23 10:33:35,1
user_8106,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-12 14:18:53,1
user_8110,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-30 11:13:45,1
user_8112,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-09 09:02:16,1
user_8115,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-07 01:36:32,1
user_8130,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-23 14:57:31,1
user_8132,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-29 16:12:16,1
user_8133,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-12 11:18:35,1
user_8138,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-05 13:57:04,1
user_8140,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-06 09:27:55,1
user_8144,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-26 10:25:00,1
user_8145,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 12:55:22,1
user_8148,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-17 10:54:36,1
user_8150,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-18 09:42:23,1
user_8152,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-10 09:03:24,1
user_8154,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 13:27:02,1
user_8155,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-10 14:38:36,1
user_8156,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-24 04:54:08,1
user_8157,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-07 11:46:38,1
user_8159,sales,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-09 14:23:30,1
user_8161,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-22 04:17:17,1
user_8163,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-27 10:06:13,1
user_8165,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-19 14:47:18,1
user_8167,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-14 12:51:15,1
user_8168,operations,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 03:09:40,1
user_8175,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-26 03:39:14,1
user_8176,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-19 15:54:23,1
user_8178,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-31 10:08:39,1
user_8180,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-20 03:02:58,1
user_8181,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-11 09:34:20,1
user_8185,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-07 16:37:00,1
user_8189,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-26 12:25:56,1
user_8190,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-05 15:50:35,1
user_8193,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-07 14:11:09,1
user_8195,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-22 04:43:32,1
user_8201,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-01 09:55:07,1
user_8209,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-13 18:33:46,1
user_8210,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-30 13:04:30,1
user_8211,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-04 11:19:08,1
user_8214,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-18 10:46:25,1
user_8218,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-21 10:35:09,1
user_8222,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-20 16:32:17,1
user_8224,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-20 15:42:48,1
user_8230,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-26 18:19:56,1
user_8235,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 11:10:55,1
user_8246,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-01 09:26:01,1
user_8251,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-02 10:09:02,1
user_8253,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 14:24:08,1
user_8254,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-05 04:15:52,1
user_8256,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-20 12:18:10,1
user_8258,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-13 11:17:44,1
user_8264,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-15 11:10:44,1
user_8265,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-06 18:43:32,1
user_8268,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-05 13:27:57,1
user_8272,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-27 09:09:08,1
user_8273,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-24 16:23:00,1
user_8276,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-04 09:04:55,1
user_8278,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-02 17:34:05,1
user_8279,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-10 16:49:52,1
user_8285,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-12 18:20:03,1
user_8288,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-13 04:06:28,1
user_8289,finance,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-06 09:33:06,1
user_8294,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-31 04:03:02,1
user_8296,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-28 01:14:49,1
user_8297,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-20 09:36:35,1
user_8298,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-04 10:37:11,1
user_8299,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-22 01:46:29,1
user_8301,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-17 11:28:35,1
user_8309,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-07 12:49:15,1
user_8316,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-06 15:27:10,1
user_8317,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-09 15:35:35,1
user_8320,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-08 14:47:20,1
user_8328,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-04 17:32:31,1
user_8335,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-06 02:26:20,1
user_8336,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-03 04:13:15,1
user_8339,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-15 14:39:00,1
user_8345,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-10 09:31:57,1
